SentenceID,sentence,source,IntervsIntra,implicit_vs_explicit,multiple_c_e,causal_marker,ExpTag,CauseEffect Answer,Model Answer CE,EXPorIMP,sentential_scope,Evaluation,Primary Error,EvalCE,EvalModelCM,EvalEXPorIMP,Evalsentential_scope,Model,Prompt style,Score,CauseEffect_is_list,Exact Match
6602,Analyzing the data shows that the incidence of lung cancer is lower for smokers irrespective of their genetic predisposition. This suggests that a genetic predisposition toward smoking correlates with a reduced risk of lung cancer when both smokers and nonsmokers are considered.,CausalBench_Text_Part.csv,Intrasentencial,implicit,No,,2b,"[('""a genetic predisposition toward smoking"",', '""correlates with a reduced risk of lung cancer""]')]","[('Analyzing the data', 'the incidence of lung cancer is lower for smokers irrespective of their genetic predisposition'), ('a genetic predisposition toward smoking', 'correlates with a reduced risk of lung cancer')]","['implicit', 'implicit']","['intrasentential', 'intrasentential']",0.5,Incorrect matching,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
4424,"Since both a large kidney stone and receiving treatment can cause thick lips, and a large kidney stone precludes treatment, the presence of thick lips suggests that the patient either has a large kidney stone or received treatment. With the information that the patient has a small kidney stone, it becomes more likely that they received treatment.",CausalBench_Text_Part.csv,intrasentencial,explicit,Yes,"['Since', 'cause']",2e,"[('large kidney stone', 'thick lips'), ('receiving treatment', 'thick lips'), ('large kidney stone', 'precludes receiving treatment'), ('thick lips observed and small kidney stone present', 'inference that patient likely received treatment')]","[('both a large kidney stone and receiving treatment', 'thick lips'), ('a large kidney stone', 'precludes treatment'), ('thick lips', 'the patient either has a large kidney stone or received treatment'), ('the patient has a small kidney stone', 'it becomes more likely that they received treatment')]","['explicit', 'explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential', 'intrasentential']",0.5,Rewriting instead of proper CE,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
5585,"With potential inflation counterbalanced by worries about possible price declines , the Fed and its chairman , Alan Greenspan , have suggested that they intend to keep interest rates unchanged until the economy tilts clearly in one direction or another .",ECI-B_CTB_EN.csv,Intrasentencial,implicit,No,,2b,"[('potential inflation counterbalanced by worries about price declines', 'the fed intends to keep rates unchanged')]","[('potential inflation', 'Fed and its chairman , Alan Greenspan , suggest that they intend to keep interest rates unchanged'), ('worries about possible price declines', ''), ('economy tilts clearly in one direction or another', '')]","['implicit', 'implicit', 'implicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.33,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
7179,"Similar to scenario 48, Following a city's launch of an anti-littering campaign, there was a noticeable decrease in urban pollution. This period also saw the introduction of stricter waste management regulations and a rise in environmental education programs.",causalnet.csv,Intersentencial,implicit,Yes,,2h,"[('launch of an anti-littering campaign', 'noticeable decrease in urban pollution.'), ('launch of an anti-littering campaign', 'introduction of stricter waste management regulations and a rise in environmental education programs.')]","[(""Following a city's launch of an anti-littering campaign"", 'there was a noticeable decrease in urban pollution')]",['implicit'],['intersentential'],0.5,False Negative,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
2528,"Inflammatory bowel disease (IBD) occurs when inflammation in the small intestine and colon produces redness, bleeding and pus, which, in turn, cause such symptoms as diarrhea.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,['cause'],2e,"[('redness', 'symptoms'), ('bleeding', 'symptoms'), ('pus', 'symptoms')]","[('inflammation in the small intestine and colon', 'produces redness, bleeding and pus'), ('redness, bleeding and pus', 'cause such symptoms as diarrhea')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
2133,"On 18 December, heavy snowfall caused widespread disruption and travel chaos across large parts of Lancashire, South East England, East Anglia, the East Midlands and Yorkshire and the Humber, forcing schools to close early for the upcoming Christmas holiday and cutting power supplies in some areas.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,"['cause', 'caused']",2e,"[('heavy_snowfall', 'travel_chaos'), ('heavy_snowfall', 'widespread_disruption')]","[('heavy snowfall', 'widespread disruption'), ('heavy snowfall', 'travel chaos'), ('heavy snowfall', 'schools to close early for the upcoming Christmas holiday'), ('heavy snowfall', 'cutting power supplies in some areas')]","['explicit', 'explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,1
4482,"Edna became the costliest hurricane in the history of Maine , where the hurricane caused flooding that washed out roads and rail lines .",ECI-B_MAVEN-ERE_EN.csv,intrasentencial,explicit,Yes,['caused'],2e,"[('hurricane', 'flooding that washed out roads and rail lines'), ('flooding', 'damage to roads and rail lines'), ('edna‚Äôs landfall in maine', 'became the costliest hurricane in the state‚Äôs history')]","[('the hurricane', 'flooding'), ('flooding', 'washed out roads'), ('flooding', 'rail lines')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.67,False Negative,0.33,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
883,"""The tunnel was crooked and not large enough to carry the water , which caused it to back up when opened .""",medcaus.csv,Intrasentencial,explicit,No,"['cause', 'caused']",2a,[],"[('The tunnel was crooked and not large enough to carry the water', 'it to back up')]",['explicit'],['intrasentential'],0,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
4849,"Energy suppliers have paid compensation to customers who were wrongly put onto prepayment meters between 2022 and January 2023, following a scandal over the force-fitting of meters. Regulator Ofgem instructed companies to review cases of customers who were forced onto prepayment meters, resulting in payouts to affected individuals.",causalprobe.csv,intrasentencial,explicit,Yes,['resulting in'],2e,"[('force-fitting of prepayment meters', 'customers wrongly put onto prepayment meters'), ('regulator ofgem‚Äôs instruction', 'companies reviewed force-fitting cases'), ('review of cases', 'compensation paid to affected customers')]","[('force-fitting of meters', 'customers were wrongly put onto prepayment meters'), ('Regulator Ofgem instructed companies to review cases of customers who were forced onto prepayment meters', 'payouts to affected individuals')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,False Negative,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
2127,"These labs can cause explosions and fires, and expose the public to hazardous chemicals.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,['cause'],2e,"[('labs', 'explosions'), ('labs', 'fires')]","[('These labs', 'explosions'), ('These labs', 'fires'), ('These labs', 'expose the public to hazardous chemicals')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.67,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
4410,"Given that high tar deposit, caused by smoking, leads to the absence of lung cancer, a person having no lung cancer suggests it's more likely they were smoking, as no lung cancer aligns with high tar deposit scenarios.",CausalBench_Text_Part.csv,intrasentencial,explicit,Yes,"['caused', 'leads to']",2e,"[('smoking', 'high tar deposit'), ('high tar deposit', 'absence of lung cancer'), ('absence of lung cancer observed', 'inference of smoking due to alignment with high tar deposit scenarios')]","[('high tar deposit', 'absence of lung cancer'), ('a person having no lung cancer', ""it's more likely they were smoking""), ('no lung cancer', 'high tar deposit scenarios')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.67,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
5985,"Many countries responded to appeals for humanitarian aid , pledging funds and dispatching rescue and medical teams , engineers and support personnel .",ECI-B_MAVEN-ERE_EN.csv,Intrasentencial,implicit,Yes,,2f,"[('appeals for humanitarian aid', 'many countries pledged funds'), ('appeals for humanitarian aid', 'many countries rescue and medical teams'), ('appeals for humanitarian aid', 'many countries sent engineers and support personnel')]","[('appeals for humanitarian aid', 'responded to appeals for humanitarian aid'), ('appeals for humanitarian aid', 'pledging funds'), ('appeals for humanitarian aid', 'dispatching rescue and medical teams'), ('appeals for humanitarian aid', 'dispatching engineers and support personnel')]","['implicit', 'implicit', 'implicit', 'implicit']","['intrasentential', 'intrasentential', 'intrasentential', 'intrasentential']",0.75,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
4252,"Since taking the elevator directly causes penguin sadness and both taking the elevator or penguin happiness lead to penguin death, it logically follows that choosing to take the elevator would cause the penguin to die.",CausalBench_Text_Part.csv,intrasentencial,explicit,Yes,"['Since', 'causes', 'lead to', 'cause']",2e,"[('taking the elevator', 'penguin sadness'), ('taking the elevator', 'penguin death'), ('penguin happiness', 'penguin death')]","[('taking the elevator directly', 'penguin sadness'), ('taking the elevator', 'penguin death'), ('penguin happiness', 'penguin death'), ('choosing to take the elevator', 'the penguin to die')]","['explicit', 'explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential', 'intrasentential']",0.75,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.7
3345,"Upon hearing the decision, Dr. John Froines, chair of the Committee, told press, ""I honestly think that this chemical will cause disease and illness.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,['cause'],2e,"[('chemical', 'disease'), ('chemical', 'illness')]","[('Upon hearing the decision', ""Dr. John Froines, chair of the Committee, told press, 'I honestly think that this chemical will cause disease'""), ('Upon hearing the decision', ""Dr. John Froines, chair of the Committee, told press, 'I honestly think that this chemical will cause illness'"")]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0,Incorrect matching,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
5813,"His wife survived , but another inmate who tried to break up the attack also suffered stab wounds , and Comeaux was convicted of additional assault charges and received two additional life sentences .",ECI-B_ESC_EN.csv,Intrasentencial,implicit,Yes,,2f,"[('another inmate tried to break up the attack', 'that inmate suffered stab wounds'), ('comeaux was convicted of assault charges', 'he received two additional life sentences')]","[('another inmate who tried to break up the attack', 'suffered stab wounds'), ('Comeaux', 'was convicted of additional assault charges'), ('Comeaux', 'received two additional life sentences')]","['implicit', 'implicit', 'implicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.67,False Negative,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
6464,"""For example , chemotaxis in response to a sugar gradient has been observed in motile bacteria such as E. coli .""",medcaus.csv,Intrasentencial,implicit,No,,2b,"[('sugar gradient', 'chemotaxis')]","[('chemotaxis in response to a sugar gradient', 'has been observed in motile bacteria such as E. coli')]",['implicit'],['intrasentential'],0,False Positive,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
